part_36,248.333,405.57,147.203,10.7954
part_154,54.3583,329.124,4.92524,7.3289
layer9,381.297,239.039,626.287,139.395
g14,381.297,241.821,199.767,136.614
part_404,403.636,269.316,59.9914,99.4004
part_413,381.297,255.205,71.1766,113.539
part_414,453.451,248.289,126.206,130.146
part_425,447.89,241.821,133.173,105.153
part_225,424.078,294.392,27.1623,43.0396
g15,864.396,239.039,143.188,126.058
part_411,864.396,261.377,49.7935,103.721
part_434,917.124,239.039,87.4113,58.4344
part_415,869.449,247.818,138.135,116.735
layer10,557.061,376.903,309.003,31.6007
g18,557.061,376.903,309.003,31.6007
part_79,558.907,365.338,319.201,39.0051
part_38,846.908,397.122,19.1557,7.69111
part_37,557.061,401.423,225.325,7.08131
part_53,588.199,376.903,264.057,27.4344
